"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030312","CC","GO:0030312","external encapsulating structure","44/1094","168/7428",6.32723549082922e-05,0.00210380580070072,0.0017649656895471,"LOC18055990/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18052027/LOC18052866/LOC18052688/LOC18050660/LOC18051434/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18048144/LOC18049414/LOC18046237/LOC18049812/LOC18044063/LOC18043997/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041518/LOC18040742/LOC18040741/LOC18041628/LOC18038946/LOC18038374/LOC18039355/LOC18036699/LOC18036303/LOC18033865/LOC18034971/LOC18031830/LOC18050139/LOC18050141/LOC18050142",44
"GO:0005874","CC","GO:0005874","microtubule","25/1094","85/7428",0.00036909213874906,0.00746605715736885,0.00626356991437355,"LOC18055402/LOC18055901/LOC18054356/LOC18054646/LOC18055925/LOC18052839/LOC18051772/LOC18048307/LOC18048223/LOC18043855/LOC18043715/LOC18041058/LOC18039021/LOC18038374/LOC18038217/LOC18039137/LOC18035782/LOC18037885/LOC18037153/LOC18036848/LOC18037824/LOC18035551/LOC18034779/LOC18035052/LOC18033085",25
"GO:0099081","CC","GO:0099081","supramolecular polymer","25/1094","86/7428",0.000449086144804141,0.00746605715736885,0.00626356991437355,"LOC18055402/LOC18055901/LOC18054356/LOC18054646/LOC18055925/LOC18052839/LOC18051772/LOC18048307/LOC18048223/LOC18043855/LOC18043715/LOC18041058/LOC18039021/LOC18038374/LOC18038217/LOC18039137/LOC18035782/LOC18037885/LOC18037153/LOC18036848/LOC18037824/LOC18035551/LOC18034779/LOC18035052/LOC18033085",25
"GO:0099512","CC","GO:0099512","supramolecular fiber","25/1094","86/7428",0.000449086144804141,0.00746605715736885,0.00626356991437355,"LOC18055402/LOC18055901/LOC18054356/LOC18054646/LOC18055925/LOC18052839/LOC18051772/LOC18048307/LOC18048223/LOC18043855/LOC18043715/LOC18041058/LOC18039021/LOC18038374/LOC18038217/LOC18039137/LOC18035782/LOC18037885/LOC18037153/LOC18036848/LOC18037824/LOC18035551/LOC18034779/LOC18035052/LOC18033085",25
"GO:0099513","CC","GO:0099513","polymeric cytoskeletal fiber","25/1094","86/7428",0.000449086144804141,0.00746605715736885,0.00626356991437355,"LOC18055402/LOC18055901/LOC18054356/LOC18054646/LOC18055925/LOC18052839/LOC18051772/LOC18048307/LOC18048223/LOC18043855/LOC18043715/LOC18041058/LOC18039021/LOC18038374/LOC18038217/LOC18039137/LOC18035782/LOC18037885/LOC18037153/LOC18036848/LOC18037824/LOC18035551/LOC18034779/LOC18035052/LOC18033085",25
"GO:0015630","CC","GO:0015630","microtubule cytoskeleton","25/1094","94/7428",0.00184436157906084,0.0260944914092767,0.0218916983726421,"LOC18055402/LOC18055901/LOC18054356/LOC18054646/LOC18055925/LOC18052839/LOC18051772/LOC18048307/LOC18048223/LOC18043855/LOC18043715/LOC18041058/LOC18039021/LOC18038374/LOC18038217/LOC18039137/LOC18035782/LOC18037885/LOC18037153/LOC18036848/LOC18037824/LOC18035551/LOC18034779/LOC18035052/LOC18033085",25
"GO:0018995","CC","GO:0018995","host cellular component","26/1094","103/7428",0.00333538611998274,0.0260944914092767,0.0218916983726421,"LOC18055300/LOC18056071/LOC18051120/LOC18052434/LOC18050340/LOC18046574/LOC18043603/LOC18043385/LOC18044263/LOC18042344/LOC18041778/LOC18040694/LOC18041974/LOC18042850/LOC18038535/LOC18039537/LOC18036727/LOC18036939/LOC18036371/LOC18035576/LOC18035128/LOC18034456/LOC18033198/LOC18032042/LOC18032909/LOC18031463",26
"GO:0033643","CC","GO:0033643","host cell part","26/1094","103/7428",0.00333538611998274,0.0260944914092767,0.0218916983726421,"LOC18055300/LOC18056071/LOC18051120/LOC18052434/LOC18050340/LOC18046574/LOC18043603/LOC18043385/LOC18044263/LOC18042344/LOC18041778/LOC18040694/LOC18041974/LOC18042850/LOC18038535/LOC18039537/LOC18036727/LOC18036939/LOC18036371/LOC18035576/LOC18035128/LOC18034456/LOC18033198/LOC18032042/LOC18032909/LOC18031463",26
"GO:0033646","CC","GO:0033646","host intracellular part","26/1094","103/7428",0.00333538611998274,0.0260944914092767,0.0218916983726421,"LOC18055300/LOC18056071/LOC18051120/LOC18052434/LOC18050340/LOC18046574/LOC18043603/LOC18043385/LOC18044263/LOC18042344/LOC18041778/LOC18040694/LOC18041974/LOC18042850/LOC18038535/LOC18039537/LOC18036727/LOC18036939/LOC18036371/LOC18035576/LOC18035128/LOC18034456/LOC18033198/LOC18032042/LOC18032909/LOC18031463",26
"GO:0033647","CC","GO:0033647","host intracellular organelle","26/1094","103/7428",0.00333538611998274,0.0260944914092767,0.0218916983726421,"LOC18055300/LOC18056071/LOC18051120/LOC18052434/LOC18050340/LOC18046574/LOC18043603/LOC18043385/LOC18044263/LOC18042344/LOC18041778/LOC18040694/LOC18041974/LOC18042850/LOC18038535/LOC18039537/LOC18036727/LOC18036939/LOC18036371/LOC18035576/LOC18035128/LOC18034456/LOC18033198/LOC18032042/LOC18032909/LOC18031463",26
"GO:0033648","CC","GO:0033648","host intracellular membrane-bounded organelle","26/1094","103/7428",0.00333538611998274,0.0260944914092767,0.0218916983726421,"LOC18055300/LOC18056071/LOC18051120/LOC18052434/LOC18050340/LOC18046574/LOC18043603/LOC18043385/LOC18044263/LOC18042344/LOC18041778/LOC18040694/LOC18041974/LOC18042850/LOC18038535/LOC18039537/LOC18036727/LOC18036939/LOC18036371/LOC18035576/LOC18035128/LOC18034456/LOC18033198/LOC18032042/LOC18032909/LOC18031463",26
"GO:0042025","CC","GO:0042025","host cell nucleus","26/1094","103/7428",0.00333538611998274,0.0260944914092767,0.0218916983726421,"LOC18055300/LOC18056071/LOC18051120/LOC18052434/LOC18050340/LOC18046574/LOC18043603/LOC18043385/LOC18044263/LOC18042344/LOC18041778/LOC18040694/LOC18041974/LOC18042850/LOC18038535/LOC18039537/LOC18036727/LOC18036939/LOC18036371/LOC18035576/LOC18035128/LOC18034456/LOC18033198/LOC18032042/LOC18032909/LOC18031463",26
"GO:0043656","CC","GO:0043656","host intracellular region","26/1094","103/7428",0.00333538611998274,0.0260944914092767,0.0218916983726421,"LOC18055300/LOC18056071/LOC18051120/LOC18052434/LOC18050340/LOC18046574/LOC18043603/LOC18043385/LOC18044263/LOC18042344/LOC18041778/LOC18040694/LOC18041974/LOC18042850/LOC18038535/LOC18039537/LOC18036727/LOC18036939/LOC18036371/LOC18035576/LOC18035128/LOC18034456/LOC18033198/LOC18032042/LOC18032909/LOC18031463",26
"GO:0043657","CC","GO:0043657","host cell","26/1094","103/7428",0.00333538611998274,0.0260944914092767,0.0218916983726421,"LOC18055300/LOC18056071/LOC18051120/LOC18052434/LOC18050340/LOC18046574/LOC18043603/LOC18043385/LOC18044263/LOC18042344/LOC18041778/LOC18040694/LOC18041974/LOC18042850/LOC18038535/LOC18039537/LOC18036727/LOC18036939/LOC18036371/LOC18035576/LOC18035128/LOC18034456/LOC18033198/LOC18032042/LOC18032909/LOC18031463",26
"GO:0099080","CC","GO:0099080","supramolecular complex","25/1094","100/7428",0.00453346867194474,0.0334972962982584,0.0281022034635171,"LOC18055402/LOC18055901/LOC18054356/LOC18054646/LOC18055925/LOC18052839/LOC18051772/LOC18048307/LOC18048223/LOC18043855/LOC18043715/LOC18041058/LOC18039021/LOC18038374/LOC18038217/LOC18039137/LOC18035782/LOC18037885/LOC18037153/LOC18036848/LOC18037824/LOC18035551/LOC18034779/LOC18035052/LOC18033085",25
"GO:0003777","MF","GO:0003777","microtubule motor activity","20/1439","31/9150",1.11676144123447e-09,4.06501164609347e-07,3.72645659864554e-07,"LOC18055901/LOC18054591/LOC18055273/LOC18054646/LOC18051772/LOC18048307/LOC18048223/LOC18046861/LOC18045637/LOC18041025/LOC18039529/LOC18039021/LOC18037153/LOC18037096/LOC18037824/LOC18034863/LOC18034779/LOC18034481/LOC18032371/LOC18033169",20
